id_A,id_B,similarity_score,is_match
1507,1507,0.181105886792306,0
1735,1735,0.0630634391689606,0
2208,2208,0.0719421690645146,0
510,510,0.0812546670752346,0
1460,1460,0.041971026690891,0
110,110,0.1048106634653066,0
1746,1746,0.0330732557535968,0
164,278,0.0295040618875801,0
1939,1939,0.0316509472266179,0
135,1565,0.0367491801882501,0
3,3,0.0332453532721656,0
105,105,0.0550217706444884,0
1863,1863,0.0089500121854762,0
842,842,0.005234793028288,0
1096,2187,0.0411415498243652,0
755,755,0.065072098792696,0
1295,1295,0.0383261948375351,0
1080,1080,0.0248791319139622,0
743,743,0.0456479339452539,0
1753,1753,0.0,0
1417,1417,0.0484642380122106,0
1306,1306,0.0,0
1372,1806,0.0177950272271798,0
1689,1689,0.0508162477853792,0
448,448,0.1160672954154584,0
2014,2014,0.0193567782922201,0
2210,1066,0.0500529282899139,0
1574,1574,0.0305364956182083,0
1622,1622,0.084850923390953,0
1348,616,0.0346919615405395,0
966,966,0.0,0
1982,1982,0.0318092814282284,0
2197,2197,0.0072510291834241,0
42,1277,0.0137958833014534,0
1925,1925,0.0276935977892784,0
1337,1337,0.0097600596449405,0
466,1674,0.1176874385330456,0
1316,1316,0.0447304407117228,0
1098,1098,0.0086653566603283,0
2248,2248,0.0382447646599923,0
253,253,0.0822133209543482,0
956,956,0.0420289131317408,0
1370,1370,0.0252264379217218,0
1685,1685,0.0,0
1636,1636,0.056582630244431,0
1346,1227,0.0175207463612819,0
1383,1383,0.0,0
1563,1563,0.0324701466645709,0
1435,1435,0.0901452816151558,0
855,855,0.0146293171426431,0
1122,1122,0.0099603462226862,0
1399,1399,0.0151812769287336,0
2154,2154,0.0,0
1745,1745,0.0258525528620872,0
1490,1490,0.0154988841097782,0
420,420,0.0515314332220626,0
261,261,0.0227074064051921,0
1665,1665,0.0154537565822415,0
1244,1244,0.0,0
489,489,0.0035607378015606,0
1806,1806,0.0129518007648505,0
279,279,0.0,0
1759,8,0.0,0
1590,1590,0.0942400079606506,0
1087,1087,0.0260687008865519,0
73,73,0.0582287950415025,0
755,797,0.0224427022242656,0
1702,1702,0.0107442514291541,0
1043,641,0.0090959467012179,0
421,421,0.0411424403591605,0
787,787,0.0722684251502049,0
150,150,0.0206152269761952,0
1770,1770,0.0179110493378918,0
1617,1617,0.0546243171682125,0
553,553,0.0466146128958627,0
2272,2272,0.0,0
1311,1311,0.0196954667452616,0
223,223,0.0143755799651944,0
2110,2110,0.0801476802143679,0
1071,1071,0.0247959623157464,0
85,85,0.0095838185535818,0
1674,1674,0.0,0
1675,1675,0.0494053345738771,0
552,552,0.0315587947185041,0
1847,1847,0.0146182535880756,0
589,589,0.0,0
1964,1964,0.0293578765537045,0
1346,1346,0.0194674431956348,0
572,572,0.0060372095104106,0
698,698,0.0071324293190541,0
1776,1776,0.0248341047606396,0
1921,1921,0.0739155787892299,0
434,434,0.0224606277271408,0
978,978,0.0,0
1691,770,0.0452250581492058,0
156,979,0.0141747305378522,0
921,921,0.0167414824004183,0
2208,2030,0.0149458887895485,0
905,905,0.0122456192199503,0
198,198,0.0,0
1274,1274,0.0264235847182396,0
1402,1402,0.0612076798554546,0
2141,725,0.0661915326997695,0
1227,1227,0.047350222355271,0
382,382,0.0094236934539533,0
742,742,0.0199953374341795,0
1331,1331,0.0,0
442,442,0.0101110959040327,0
238,238,0.0,0
997,997,0.0,0
1003,1003,0.0,0
98,98,0.0384493755999205,0
349,349,0.022961229163893,0
975,975,0.0123197997846025,0
1116,1116,0.013732696201429,0
665,665,0.0,0
954,954,0.1005194275746554,0
478,478,0.0138834196741466,0
690,690,0.048059480784602,0
2062,2062,0.0,0
2191,2191,0.0254785084222861,0
280,1088,0.0,0
2151,1122,0.0131500788646062,0
341,341,0.0136238898573822,0
33,580,0.0260797538929506,0
257,257,0.1512936213019916,0
1844,1844,0.0244573645841639,0
2117,2117,0.0325783133423817,0
201,1874,0.0375818869925949,0
655,828,0.010125836679364,0
747,747,0.0152973993986413,0
1248,1248,0.0,0
1366,1366,0.0,0
623,623,0.0434471941256351,0
1424,1424,0.0,0
1965,1965,0.0157161389636036,0
1499,1499,0.0090438170579254,0
1935,1935,0.0215230607556016,0
1168,1168,0.0,0
894,894,0.0,0
770,770,0.0528515249314875,0
2153,1100,0.0,0
354,354,0.0191759700032262,0
1515,1515,0.0,0
828,828,0.0250402937825002,0
1622,1689,0.0625200726883685,0
1149,1149,0.0,0
1554,1554,0.0,0
1119,1119,0.0282833732515725,0
156,156,0.048735450574866,0
913,913,0.0,0
1736,1736,0.0389518117284389,0
1307,1307,0.0,0
2290,2290,0.0101577748445302,0
1577,1577,0.0591036165558588,0
1305,1305,0.0346383683317658,0
2292,654,0.0158608825836065,0
146,146,0.0210400101035674,0
2015,2015,0.0,0
155,155,0.008758259452799,0
2199,2199,0.0,0
1704,1704,0.017933594071859,0
20,20,0.0697716455789792,0
189,189,0.029010769297183,0
2153,2153,0.0064928094845903,0
544,544,0.0203309094022778,0
845,845,0.0,0
7,7,0.0109702540386366,0
1158,1158,0.0598131757886982,0
1449,1449,0.0,0
2268,2268,0.0,0
2226,2226,0.0160566932921778,0
555,555,0.0193765742596396,0
1157,1157,0.0224171207106373,0
1565,1565,0.0483060310558865,0
476,476,0.0075251343926567,0
1222,1222,0.0,0
480,480,0.0201990132771556,0
84,84,0.0222812081592998,0
111,111,0.0,0
2206,2206,0.0051296632461901,0
135,135,0.0462791451386655,0
289,289,0.0155405180595936,0
1372,1372,0.0,0
748,748,0.0218165460587392,0
475,475,0.0168851673305905,0
1289,1289,0.0,0
278,278,0.0279878659038535,0
1826,1826,0.0,0
2053,2053,0.0132339926825485,0
1959,1959,0.0821558848027434,0
1774,1774,0.0,0
1786,1786,0.0,0
1466,1466,0.0,0
1843,1843,0.0082760288533516,0
1450,1450,0.0,0
996,996,0.0054043785939589,0
1000,1000,0.0189176832152477,0
867,867,0.0,0
742,20,0.0364831443659594,0
654,654,0.0192991069694851,0
1817,1817,0.0153412238030673,0
437,437,0.0084971595274668,0
2032,2032,0.0372258108429134,0
1966,1966,0.0386662247352266,0
948,948,0.0372319222428702,0
1261,1261,0.0,0
1256,1256,0.0239272906647252,0
8,8,0.0209615143485663,0
1703,1703,0.0262410867994187,0
329,329,0.0,0
482,482,0.0133863884118598,0
1936,1936,0.0139890590032649,0
1204,1204,0.0144994921364717,0
270,270,0.0085489093562774,0
979,979,0.0304187458424822,0
1730,1730,0.0212135098371412,0
2287,2287,0.0,0
1893,1893,0.0730100115078147,0
2031,2031,0.0,0
1924,1924,0.0098329402585903,0
2237,2237,0.0118887051593789,0
2252,2252,0.0,0
