id_A,id_B,similarity_score,is_match
33582,208504045,0.4398010570023976,0
33600,208504045,0.4403019795537345,0
33582,207876534,0.4047248785174458,0
33600,207876534,0.4035513117665321,0
33985,207876534,0.4710896380275082,0
37907,210227285,0.3147767757347366,0
33581,207388754,0.4313008982050459,0
33595,207388754,0.4268556337018444,0
33569,207506251,0.3475411368139784,0
33591,207506251,0.3437400247310309,0
33581,207506251,0.3445760515233722,0
33595,207506251,0.3413265547377451,0
33569,207388758,0.4046453907627789,0
33591,207388758,0.3998118360945191,0
35388,207876534,0.4454916474714549,0
36556,207876534,0.4384993644630719,0
34303,207660498,0.452475001722649,0
36556,207653548,0.4089530028331005,0
33985,207388752,0.4436518269063241,0
21875,10315184,0.4395383055653521,0
34349,208294712,0.4344034025900707,0
34349,207919773,0.4097616865846157,0
34303,209208661,0.3521580044814305,0
36471,209306028,0.3513326762515795,0
36471,207927557,0.4164718222576122,0
38098,209026638,0.3680702991374323,0
34895,208504369,0.3442570683427761,0
37182,207534895,0.2031744455356688,0
35226,207388754,0.3373517757710639,0
29816,208111903,0.1881731656321353,0
34150,204327516,0.1592323545041106,0
29816,204327516,0.1148487926355607,0
34150,206460121,0.1059344318219401,0
35247,208710844,0.3590399951077798,0
35247,207959798,0.3622743311230911,0
38098,207938488,0.3097898476801696,0
34895,207642166,0.3427491689233666,0
34897,207642166,0.3472242650093305,0
34091,208294698,0.376878748189461,0
35201,207660497,0.3014268858848899,0
35201,207637777,0.3068757379317282,0
34897,209208655,0.2514701109719915,0
37182,206870284,0.1517942504369904,0
34000,207986331,0.2617519597660313,0
35226,210227285,0.3544547836278524,0
34266,207388757,0.3759419339047128,0
34091,207506250,0.3659827510325669,0
34000,209869989,0.2579067640443888,0
34002,209869989,0.237932306142499,0
28138,207514563,0.2120667169437596,0
34002,207986331,0.2402352466880242,0
37495,208043057,0.3481122528694874,0
37496,208043057,0.345986629587763,0
37558,208043057,0.3535471421830252,0
37499,205690063,0.3729397164909604,0
37499,206746475,0.3693452583521032,0
35185,208111904,0.3209440928722792,0
34904,207390618,0.4355856949316742,0
35045,207660499,0.2654637053033169,0
35045,207653548,0.2591988232355566,0
26346,202899998,0.1758169435820086,0
35277,207388754,0.2796123888320145,0
34496,208111904,0.2797334922131945,0
28138,208111903,0.1161919851649762,0
35872,208111903,0.0745364742227338,0
35872,206460121,0.0340077025950491,0
36808,208111904,0.211868765141403,0
33278,207534895,0.2295532773237943,0
35388,208079230,0.3425543406403843,0
35277,208079230,0.2290415829448182,0
34266,207660499,0.3949631185122956,0
33278,209656971,0.233953367811255,0
34496,207642166,0.2265355601700687,0
37907,206928608,0.2090273753294114,0
34969,207388752,0.2651569913972725,0
31596,204587803,0.41903388763596,0
24615,204587803,0.4020288282764467,0
34969,207506250,0.2780043972715886,0
26346,208111280,0.2927245567622095,0
33498,206928384,0.388731949200062,0
33498,206928388,0.3953478048998967,0
33496,206928390,0.3831328490357285,0
33496,206928388,0.3923923181695806,0
32055,207390682,0.1381671657243182,0
34934,208117937,0.3898354856832537,0
34934,208117938,0.3898354856832537,0
25550,204736197,0.1056761488749835,0
37403,201953029,0.1581363194474871,0
37404,201953029,0.1429085277617829,0
37110,207643190,0.3416658363553639,0
37404,207390673,0.2798742288271793,0
13213,208105630,0.3328051666003213,0
37120,207643190,0.3507203761101459,0
36906,208171630,0.1963571362834908,0
36906,208171631,0.1941101327759826,0
37110,206928384,0.4370357131201901,0
30436,205599984,0.1766067386264345,0
37405,201953029,0.0764028287273348,0
30436,205599985,0.1362161416050366,0
37120,206928384,0.3890336304697662,0
21175,10333848,0.2451127878139055,0
27137,204736197,0.1469713445774682,0
37123,206928388,0.3633456846547443,0
37123,207643190,0.3682241480911061,0
34941,206179521,0.1227081427056959,0
27137,207907430,0.0814707473025661,0
13213,208791921,0.327064430166091,0
13580,203459314,0.1382099503216604,0
34392,203459314,0.1650865255294366,0
33377,200924629,0.2385323983018512,0
33157,206808434,0.2816684144746201,0
33377,203514371,0.2749242046644693,0
33563,207388752,0.4075628290097331,0
27194,204318288,0.4700835408679408,0
38777,208930714,0.2469115062700576,0
34442,208111903,0.2375784332452041,0
36993,205557530,0.3472337990497084,0
33563,207506251,0.3208620397267362,0
30734,207907430,0.2947083261725675,0
25990,208455791,0.3221478580610774,0
31373,208294904,0.2962655108661588,0
35680,203921172,0.2308065439264049,0
36988,206808430,0.3652708947379888,0
36990,209253739,0.3614015527412783,0
36033,201692695,0.2675439057857351,0
36102,201692695,0.2739920088605623,0
37403,201692695,0.1973930659151652,0
25550,203185276,0.1339506187112978,0
33508,201692695,0.2318284052993311,0
38327,201692695,0.2794368862592816,0
32022,207895085,0.0979516204875208,0
30951,204505951,0.1853894978043636,0
32022,207929461,0.0883245260659935,0
13581,208410812,0.1263416106561853,0
38475,203514371,0.2255885756657076,0
24153,203111424,0.2567342084121559,0
23635,207390673,0.3055769552605292,0
23635,207465587,0.2968774501223308,0
33279,203938179,0.2116081440115499,0
25990,210521578,0.2971922412222692,0
16877,204505951,0.1666637930444081,0
16877,205599984,0.1774935795792795,0
24572,202537967,0.3683518423166287,0
33047,208370418,0.1116330240652518,0
26617,208370418,0.112987600176819,0
20534,208370418,0.1253067464067473,0
29032,206917817,0.2657987523110236,0
37150,207907550,0.1468081126756761,0
35485,207907550,0.1612598137098853,0
30734,210267015,0.1639125480640746,0
38777,208370418,0.099691953127027,0
36142,207907548,0.2542495729767034,0
33279,207667995,0.2157633790414315,0
36705,208294927,0.3353728407797894,0
32055,209253738,0.2283814881311161,0
13580,203162678,0.0598663842155097,0
21175,201700823,0.3201810834059095,0
37606,10412788,0.2939712885286313,0
34442,208105573,0.0997622662504934,0
37606,204549804,0.268061133375842,0
21875,10221960,0.4708437782079588,0
25262,10353206,0.3606976794068657,0
27793,204292472,0.37580891750295,0
33671,206917815,0.3395891031591682,0
33671,206917817,0.3560104551038203,0
27793,206887992,0.2651376615867008,0
29032,208930714,0.2244708456488749,0
37145,208941074,0.3350036530600119,0
37055,208941074,0.3073012261361335,0
25262,10388980,0.2324815105398741,0
36993,205557539,0.3361332567619198,0
37405,208112355,0.3481857462929101,0
22042,206481908,0.2889360740979278,0
37054,208941075,0.3123515651562671,0
31030,206928378,0.3236855163561093,0
31337,209310260,0.1074902289103502,0
32493,209310260,0.1297833167094106,0
32906,209310260,0.1273142622674343,0
33047,203185276,0.3848712132683742,0
13581,206888012,0.1066764251741024,0
37558,208294970,0.0705043476648763,0
37495,208294970,0.0679555330218714,0
37496,208294970,0.0563283762885548,0
33948,10379358,0.1455876739143866,0
37859,206928608,0.2424408675143136,0
37859,206928604,0.2143378195003629,0
35185,209297157,0.2838123561979889,0
36001,206928604,0.145983258380815,0
34941,209297157,0.265182624026662,0
34278,209297157,0.2602085757778143,0
34278,208504318,0.276132838295306,0
36607,207919773,0.1294323988317033,0
36988,207388754,0.1543629797700671,0
36990,207388754,0.1533933928815638,0
33158,207338890,0.1805205384286516,0
33157,207338890,0.1996362558309077,0
36507,206928608,0.1561898357086354,0
36507,206928604,0.15143553129194,0
36808,206928604,0.1562866165218485,0
36607,208111904,0.2128062928718871,0
33158,207388754,0.1511444986662821,0
36001,206928608,0.1442633901643558,0
37360,207642358,0.0880687021581267,0
37360,208742932,0.0971564412974313,0
30951,207654105,0.3164969375238302,0
34309,210256478,0.2387731498554534,0
34723,202070149,0.4076063333595435,0
34724,202070149,0.4126891968237516,0
34724,203445749,0.3852599588037685,0
31030,209208718,0.287820353323001,0
33026,202827715,0.4503393246634915,0
33723,207390452,0.3419464990319063,0
34392,210402319,0.2908456580362559,0
34309,208504421,0.2632961817374497,0
33723,210402319,0.3209440143500509,0
35990,207390452,0.2861523570912345,0
35990,210402319,0.2654764974000502,0
33026,207899810,0.3931822546371457,0
26617,209122918,0.3541000835518522,0
35019,208117925,0.3382783835054643,0
35022,208117925,0.34748905711573,0
38164,210401458,0.3430612217385432,0
34609,207464939,0.1839850967524336,0
8060,90138537,0.4085344020881832,0
29806,202900030,0.4265677385890988,0
8060,202900030,0.4431067042537105,0
29806,202900227,0.4291963443476208,0
35024,208117925,0.3277972453682787,0
35552,205106048,0.3788804811487633,0
28350,202537962,0.3864222607600411,0
36909,203389465,0.2811832786087248,0
34723,205769439,0.3677492890993853,0
36909,204443417,0.2825096600541926,0
25749,207899810,0.4074804904970087,0
28350,90138537,0.3388220032786375,0
37150,207391017,0.3477610221101384,0
32878,206928359,0.4645861678323341,0
37142,207390673,0.2973732714206334,0
37142,209687172,0.2611726084403475,0
32878,205106048,0.393220741072277,0
33508,208930717,0.3414015466068685,0
34848,208117932,0.380494592223514,0
34848,208117933,0.3804945922235141,0
34927,208117932,0.4178945766748589,0
34927,208117933,0.4178945766748589,0
36705,207390673,0.3333539129421631,0
36033,203185276,0.2272622825467495,0
38327,201692705,0.2310255360869076,0
36102,203185276,0.212353871529111,0
35552,203870569,0.4678622261008102,0
31397,203151779,0.1067033288800577,0
34904,208504178,0.4436048150198828,0
18970,204559210,0.4147890580705551,0
18516,204559210,0.4048060607093977,0
35175,208117919,0.3844866951192215,0
32664,207390452,0.1680531362056353,0
36023,90140498,0.430712247955235,0
33452,210399745,0.1675827555777496,0
38784,90139261,0.4378000344057509,0
35018,207936135,0.2264725472293156,0
31397,209002546,0.0656215422953615,0
23519,207907535,0.103532143689105,0
33510,202813304,0.212810708832437,0
36083,202472204,0.4258462129850671,0
23519,210571462,0.0969128458140644,0
33510,205835447,0.2285234598013727,0
24615,207645242,0.259333884463457,0
32893,210441166,0.2081472306483371,0
33455,207464919,0.2676108274113944,0
33455,207464920,0.2837081915293285,0
33045,203514305,0.3636428628319062,0
17873,90145568,0.3555192063849441,0
17873,204736197,0.0993145770774107,0
34854,207391431,0.3240137597635124,0
22382,208504378,0.2032691389778642,0
7195,204740191,0.1834762474114345,0
34089,207391431,0.3463265326259103,0
19676,208504378,0.2005479346250459,0
36142,90105458,0.2537103493058381,0
36143,90105458,0.2727785610123658,0
22382,201953029,0.0886857686452651,0
31414,207900179,0.252417592646799,0
31414,208294718,0.2357144106234877,0
30343,208085180,0.1905819488345314,0
25813,207679756,0.2153310679911771,0
38784,207660499,0.2464632564740209,0
25813,207927557,0.2031364248422297,0
31284,210399915,0.1839338231642007,0
25749,207660497,0.24222790137631,0
19676,207506251,0.2601104161981712,0
36143,90049795,0.1824381336868111,0
31284,207388754,0.2138293188338254,0
38726,207686156,0.2084022962341111,0
38726,208294698,0.2251111074158069,0
4696,202434158,0.1637231418612366,0
35485,90145568,0.1393676636889093,0
35175,10412788,0.0779172243830906,0
22727,208294927,0.0784001641390239,0
36796,208226692,0.280078530945075,0
36796,208226690,0.2735646132023061,0
34363,207390682,0.1651341787417515,0
27975,207899810,0.1042531937358123,0
8552,10363243,0.0857281775093545,0
34363,90106210,0.1054539351160784,0
33863,202827713,0.1605469911398737,0
33443,208171630,0.2138053819277779,0
33443,208171631,0.2152445005275233,0
36151,202635467,0.1477232413637796,0
29677,202070149,0.0954102172025941,0
32150,202973389,0.1147851971143366,0
36151,208504339,0.1310075806345216,0
31373,204549804,0.0895829314451764,0
22727,202026554,0.0583782737510933,0
7195,210256478,0.1542996293117808,0
13996,210441166,0.163000621877319,0
9071,208270234,0.0918607637203346,0
31337,203022202,0.2031718497691058,0
35666,208112358,0.1876160897493499,0
4696,208504318,0.1776325048226095,0
38475,209310241,0.0906895982415431,0
29677,207390309,0.1440546061256219,0
30955,205809367,0.1810715951503521,0
24789,208085180,0.1848668217274776,0
33150,208791921,0.2014617921200678,0
9071,204937142,0.1188849327257373,0
33045,207534895,0.1271959929734548,0
20534,202070149,0.1153595985927409,0
24153,10246269,0.0386360483199011,0
32893,207390654,0.138462808028465,0
33452,210251970,0.142734256898265,0
27975,204080936,0.1271185158816304,0
32150,209656949,0.1835945797193165,0
27501,10360978,0.1701992611935484,0
13996,206808434,0.1332268683658896,0
17094,207959814,0.1220398120353558,0
32906,208972043,0.0517459987503952,0
32493,208972043,0.0559275762912884,0
10640,210401458,0.1143138515373709,0
33150,203025617,0.269863754747739,0
25136,208033955,0.192880898748406,0
9646,90142591,0.0204008865791964,0
17094,207388755,0.1025985788382264,0
18040,203341506,0.0779600369258792,0
18040,207390706,0.0920500416295927,0
23325,208504407,0.1189315722523189,0
25136,207464920,0.1476934547924568,0
27965,10140760,0.0408066225026112,0
27965,10246269,0.0680445469587282,0
30203,201965217,0.1399578663169009,0
30203,207391434,0.1449555711473606,0
30955,207464939,0.1588971452795605,0
31813,207388755,0.1535855520735438,0
31813,207642358,0.121685979994404,0
33057,203088013,0.2029366393341965,0
33863,204448530,0.1077615748987313,0
34637,207986293,0.0731279254208111,0
34638,207986293,0.0754547157986654,0
34640,90145561,0.091518445592428,0
34640,90145584,0.0925885396010162,0
35010,90148258,0.1219951928002561,0
35010,207925440,0.0544313114851346,0
35011,90148258,0.1225517079648394,0
35011,207925440,0.0629630361505701,0
35014,90148258,0.1525953125977197,0
35014,207925440,0.0489539299488411,0
35666,208504437,0.1170069928152996,0
35680,203022202,0.2275694092553667,0
35693,208226689,0.0907682581022714,0
35693,208226693,0.0799760850348925,0
35694,208226689,0.0929818877916898,0
35694,208226693,0.0792734986326966,0
33327,206887905,0.328182616963876,0
34854,207900176,0.2719220433023145,0
33327,208464837,0.3271654826660186,0
31596,207645242,0.2359304049558587,0
27194,206887905,0.285968225678311,0
32744,206356232,0.3100733581786781,0
8552,202619749,0.0791710690829218,0
34089,207391015,0.3283350632451913,0
34637,10377226,0.1610217510808594,0
34638,10377226,0.1566867528407317,0
10101,205817784,0.1805646350227225,0
10102,205817784,0.1777949138933079,0
34465,90106210,0.1906880624431465,0
552,207390710,0.1773887108464071,0
36169,207666379,0.1387675426437817,0
34282,204793356,0.1418944690674961,0
34282,205809367,0.1506434814923852,0
552,204587909,0.1169273525662328,0
27501,208114672,0.0788522467648384,0
36169,207390652,0.1539313631529967,0
10101,204389692,0.0841109335455672,0
10102,204389692,0.0798640900001709,0
32744,210227260,0.0881687682346877,0
38798,206917815,0.131112246312942,0
16394,204274645,0.1548931102999442,0
37310,209901966,0.4969806944309248,0
37311,209901963,0.4803460669419492,0
33669,208930714,0.4388766126096597,0
33670,208930714,0.411733549532024,0
32193,207390654,0.3045545016345245,0
34093,207388755,0.3843911812784773,0
34093,207388758,0.3789342268673586,0
34465,90106172,0.1598878891036261,0
30343,203017912,0.1147810502886473,0
25670,202106724,0.0300064028953043,0
10640,208184891,0.130756986244317,0
25670,207388754,0.0704489516341258,0
34557,204563770,0.1842000003352281,0
38798,206917814,0.11165764271324,0
19631,208455891,0.1907637887411775,0
38468,210435432,0.3972506658146287,0
33713,207390717,0.4838721874633154,0
28225,203340806,0.3873945886764218,0
28225,205844282,0.3881036975811128,0
33767,208455897,0.399960733273779,0
33763,208455897,0.3952081792808292,0
33765,208112356,0.4081346413674153,0
34093,208294717,0.3227930609980928,0
34093,208504340,0.3187199746020753,0
34093,208504345,0.320545258839252,0
34095,208294717,0.3259263026730641,0
34095,208504340,0.3199840032767436,0
34095,208504345,0.321108744738374,0
33668,206917814,0.4413066211366141,0
34490,207660498,0.476377571457337,0
33668,206917815,0.4073794194257012,0
37722,210401458,0.4993012439941717,0
28500,205769439,0.4938366889975494,0
36367,207654106,0.4320939604691745,0
36367,207654105,0.4045363107308885,0
7783,202900227,0.4948967530208367,0
17187,202041204,0.3654963539059013,0
22212,90131741,0.4717417739741109,0
24693,203087681,0.5079095381624211,1
25857,202870177,0.3163543410514073,0
26059,203870569,0.5697781309184338,1
26891,202870174,0.5952016053443431,1
32874,202870171,0.4557951702364116,0
32875,202870173,0.5332524092779249,1
32876,204053338,0.5003184552144391,1
33326,210227271,0.447827483838587,0
33437,207464919,0.4795111842526413,0
33439,207464920,0.4967891220311505,0
33472,205777549,0.5498225754599778,1
33476,208504178,0.419652286527785,0
33477,208154551,0.4558921914573324,0
33478,208154550,0.4540127571771936,0
34003,207637777,0.5620385702942426,1
34021,207652056,0.5732196629132419,1
34153,207465587,0.5648734643421834,1
34154,207390673,0.5529852317148695,1
34370,207390706,0.5015441267013437,1
34824,207390710,0.4781467383493061,0
34944,208042977,0.5069645782691116,1
35309,208504378,0.5672863164413854,1
35498,90144998,0.4311500855027834,0
36761,208453646,0.3903040751449581,0
36957,207390709,0.4195251490261452,0
37078,210399915,0.4856787215266738,0
37293,209245965,0.4803012130287142,0
37301,209302310,0.4987478317416487,0
38486,205865187,0.556187015800672,1
35282,206917814,0.3553726091728087,0
