id_A,id_B,similarity_score,is_match
33582,208504045,0.8364210252783504,0
33600,208504045,0.8379237929323611,0
33582,207876534,0.8443456562229124,0
33600,207876534,0.8408249559701709,0
33985,207876534,0.8603771177260321,0
37907,210227285,0.6116434527038273,0
33581,207388754,0.8647578500233984,0
33595,207388754,0.8631069417497947,0
33569,207506251,0.7617279596160673,0
33591,207506251,0.7584919606535521,0
33581,207506251,0.7540776922003107,0
33595,207506251,0.7524164812353734,0
33569,207388758,0.8140905522385337,0
33591,207388758,0.8105735427068789,0
35388,207876534,0.8554325076081182,0
36556,207876534,0.8377896105817844,0
34303,207660498,0.799939521268137,0
36556,207653548,0.7276006393723753,0
33985,207388752,0.8358535674830578,0
21875,10315184,0.5878261703511856,0
34349,208294712,0.788620920544217,0
34349,207919773,0.8209250918104791,0
34303,209208661,0.7621669740240633,0
36471,209306028,0.7849481649391172,0
36471,207927557,0.8207390273117723,0
38098,209026638,0.6781034850035914,0
34895,208504369,0.6965143005781088,0
37182,207534895,0.5204791202317872,0
35226,207388754,0.6983940291288884,0
29816,208111903,0.4838699872827761,0
34150,204327516,0.3662746609637325,0
29816,204327516,0.2442763499211649,0
34150,206460121,0.2450824873617609,0
35247,208710844,0.7657012908895205,0
35247,207959798,0.7405586925361668,0
38098,207938488,0.6868889653409782,0
34895,207642166,0.6819390278370437,0
34897,207642166,0.67532054185989,0
34091,208294698,0.6821802681302795,0
35201,207660497,0.6406318847890857,0
35201,207637777,0.632848173946108,0
34897,209208655,0.5779261939955538,0
37182,206870284,0.3726490282748027,0
34000,207986331,0.5854699490829741,0
35226,210227285,0.7495673853066305,0
34266,207388757,0.7371313840637231,0
34091,207506250,0.6740886917576052,0
34000,209869989,0.5708799756260625,0
34002,209869989,0.5451568104504787,0
28138,207514563,0.4503711305748989,0
34002,207986331,0.5746949111933763,0
37495,208043057,0.6356365254243805,0
37496,208043057,0.6281034102855183,0
37558,208043057,0.6467410785373549,0
37499,205690063,0.7141650018134966,0
37499,206746475,0.7268819825109566,0
35185,208111904,0.6622288361416708,0
34904,207390618,0.8448130867162544,0
35045,207660499,0.5410371693115674,0
35045,207653548,0.5629530738680983,0
26346,202899998,0.3574616396865656,0
35277,207388754,0.6615554888094126,0
34496,208111904,0.5303012259107105,0
28138,208111903,0.3247664316854047,0
35872,208111903,0.2060655630190786,0
35872,206460121,0.0792958350578746,0
36808,208111904,0.5006779421972587,0
33278,207534895,0.495611735888372,0
35388,208079230,0.6917007326626036,0
35277,208079230,0.5405736092300762,0
34266,207660499,0.7522046473564603,0
33278,209656971,0.4121533148114057,0
34496,207642166,0.522366646525553,0
37907,206928608,0.4972254044719768,0
34969,207388752,0.5549914510277691,0
31596,204587803,0.6973170801007337,0
24615,204587803,0.7096455984585042,0
34969,207506250,0.5712606796065385,0
26346,208111280,0.6769320254715515,0
33498,206928384,0.7412734450231925,0
33498,206928388,0.7689970465074194,0
33496,206928390,0.7211708079628629,0
33496,206928388,0.7400408705690991,0
32055,207390682,0.3421554797818584,0
34934,208117937,0.5974590801662262,0
34934,208117938,0.5974590801662262,0
25550,204736197,0.1561994890326036,0
37403,201953029,0.3090945303768883,0
37404,201953029,0.2798854227367582,0
37110,207643190,0.6166702724305249,0
37404,207390673,0.5839622111096197,0
13213,208105630,0.6847497882148843,0
37120,207643190,0.6309429320132958,0
36906,208171630,0.4721181805640143,0
36906,208171631,0.4660902418269415,0
37110,206928384,0.7694821837577814,0
30436,205599984,0.4709435532745853,0
37405,201953029,0.1479812221190832,0
30436,205599985,0.3563219603075531,0
