id_A,id_B,similarity_score,is_match
33582,208504045,0.1538461538461538,0
33600,208504045,0.1538461538461538,0
33582,207876534,0.1132075471698113,0
33600,207876534,0.1132075471698113,0
33985,207876534,0.1914893617021276,0
37907,210227285,0.0961538461538461,0
33581,207388754,0.1538461538461538,0
33595,207388754,0.1481481481481481,0
33569,207506251,0.12,0
33591,207506251,0.1153846153846153,0
33581,207506251,0.12,0
33595,207506251,0.1153846153846153,0
33569,207388758,0.1509433962264151,0
33591,207388758,0.1454545454545454,0
35388,207876534,0.1739130434782608,0
36556,207876534,0.1666666666666666,0
34303,207660498,0.2452830188679245,0
36556,207653548,0.2083333333333333,0
33985,207388752,0.1632653061224489,0
21875,10315184,0.2142857142857142,0
34349,208294712,0.196078431372549,0
34349,207919773,0.1607142857142857,0
34303,209208661,0.1206896551724138,0
36471,209306028,0.1076923076923077,0
36471,207927557,0.1666666666666666,0
38098,209026638,0.1333333333333333,0
34895,208504369,0.1272727272727272,0
37182,207534895,0.0307692307692307,0
35226,207388754,0.1176470588235294,0
29816,208111903,0.0392156862745098,0
34150,204327516,0.0666666666666666,0
29816,204327516,0.0512820512820512,0
34150,206460121,0.0689655172413793,0
35247,208710844,0.1111111111111111,0
35247,207959798,0.12,0
38098,207938488,0.1224489795918367,0
34895,207642166,0.1272727272727272,0
34897,207642166,0.1372549019607843,0
34091,208294698,0.1509433962264151,0
35201,207660497,0.1132075471698113,0
35201,207637777,0.1296296296296296,0
34897,209208655,0.0416666666666666,0
37182,206870284,0.032258064516129,0
34000,207986331,0.0476190476190476,0
35226,210227285,0.1509433962264151,0
34266,207388757,0.1590909090909091,0
34091,207506250,0.1372549019607843,0
34000,209869989,0.0697674418604651,0
34002,209869989,0.0612244897959183,0
28138,207514563,0.12,0
34002,207986331,0.0204081632653061,0
37495,208043057,0.0754716981132075,0
37496,208043057,0.0784313725490196,0
37558,208043057,0.08,0
37499,205690063,0.0769230769230769,0
37499,206746475,0.0754716981132075,0
35185,208111904,0.0980392156862745,0
34904,207390618,0.16,0
35045,207660499,0.1052631578947368,0
35045,207653548,0.1052631578947368,0
26346,202899998,0.081081081081081,0
35277,207388754,0.078125,0
34496,208111904,0.0983606557377049,0
28138,208111903,0.0238095238095238,0
35872,208111903,0.0175438596491228,0
35872,206460121,0.0227272727272727,0
36808,208111904,0.0389610389610389,0
33278,207534895,0.0888888888888888,0
35388,208079230,0.1458333333333333,0
35277,208079230,0.0615384615384615,0
34266,207660499,0.1739130434782608,0
33278,209656971,0.0769230769230769,0
34496,207642166,0.0555555555555555,0
37907,206928608,0.0697674418604651,0
34969,207388752,0.1219512195121951,0
31596,204587803,0.1428571428571428,0
24615,204587803,0.1142857142857142,0
34969,207506250,0.15,0
26346,208111280,0.0526315789473684,0
33498,206928384,0.175,0
33498,206928388,0.175,0
33496,206928390,0.175,0
33496,206928388,0.1794871794871795,0
32055,207390682,0.0344827586206896,0
34934,208117937,0.09375,0
34934,208117938,0.09375,0
25550,204736197,0.0555555555555555,0
37403,201953029,0.0612244897959183,0
37404,201953029,0.0566037735849056,0
37110,207643190,0.1129032258064516,0
37404,207390673,0.1016949152542373,0
13213,208105630,0.0238095238095238,0
37120,207643190,0.1129032258064516,0
36906,208171630,0.0555555555555555,0
36906,208171631,0.0555555555555555,0
37110,206928384,0.1896551724137931,0
30436,205599984,0.04,0
37405,201953029,0.0454545454545454,0
30436,205599985,0.0377358490566037,0
37120,206928384,0.1694915254237288,0
21175,10333848,0.064516129032258,0
27137,204736197,0.0833333333333333,0
37123,206928388,0.1694915254237288,0
37123,207643190,0.1129032258064516,0
34941,206179521,0.02,0
27137,207907430,0.0909090909090909,0
13213,208791921,0.0476190476190476,0
13580,203459314,0.0571428571428571,0
34392,203459314,0.0416666666666666,0
33377,200924629,0.054054054054054,0
33157,206808434,0.0833333333333333,0
33377,203514371,0.0666666666666666,0
33563,207388752,0.1320754716981132,0
27194,204318288,0.1551724137931034,0
38777,208930714,0.0869565217391304,0
34442,208111903,0.1,0
36993,205557530,0.0952380952380952,0
33563,207506251,0.0769230769230769,0
30734,207907430,0.1052631578947368,0
25990,208455791,0.0909090909090909,0
31373,208294904,0.0576923076923076,0
35680,203921172,0.0256410256410256,0
36988,206808430,0.088235294117647,0
36990,209253739,0.0895522388059701,0
36033,201692695,0.1071428571428571,0
36102,201692695,0.1034482758620689,0
37403,201692695,0.0714285714285714,0
25550,203185276,0.0571428571428571,0
33508,201692695,0.088235294117647,0
38327,201692695,0.125,0
32022,207895085,0.0256410256410256,0
30951,204505951,0.0384615384615384,0
32022,207929461,0.0263157894736842,0
13581,208410812,0.0,0
38475,203514371,0.0392156862745098,0
24153,203111424,0.0333333333333333,0
23635,207390673,0.1162790697674418,0
23635,207465587,0.1162790697674418,0
33279,203938179,0.0681818181818181,0
25990,210521578,0.0625,0
16877,204505951,0.0425531914893617,0
16877,205599984,0.0652173913043478,0
24572,202537967,0.1875,0
33047,208370418,0.074074074074074,0
26617,208370418,0.0666666666666666,0
20534,208370418,0.0571428571428571,0
29032,206917817,0.0857142857142857,0
37150,207907550,0.0588235294117647,0
35485,207907550,0.054054054054054,0
30734,210267015,0.0444444444444444,0
