id_A,id_B,similarity_score,is_match
b000qxdj0y,http://www.google.com/base/feeds/snippets/18010943695830266377,0.1237155632318358,0
b000qxdj0y,http://www.google.com/base/feeds/snippets/16433681558697255842,0.0760922246402662,0
b00020633g,http://www.google.com/base/feeds/snippets/18405058220481329541,0.0487526429874476,0
b0007iqg2q,http://www.google.com/base/feeds/snippets/18405058220481329541,0.0345291319457691,0
b000b676fa,http://www.google.com/base/feeds/snippets/15577341303347278445,0.0383568705584275,0
b000hcxklc,http://www.google.com/base/feeds/snippets/15988714852413665745,0.1368696578447246,0
b000bgtvda,http://www.google.com/base/feeds/snippets/10066664236286478958,0.3979014934427355,0
b0007iqg2q,http://www.google.com/base/feeds/snippets/18395637668335924867,0.0388589331345079,0
b000cik6rc,http://www.google.com/base/feeds/snippets/13775362651326388438,0.0786541167433926,0
b000cik6rc,http://www.google.com/base/feeds/snippets/13796906802854864998,0.0874315601411599,0
b000egidpe,http://www.google.com/base/feeds/snippets/15577341303347278445,0.0593581686932394,0
b0009yx9be,http://www.google.com/base/feeds/snippets/18445827127704822533,0.2505140811935527,0
b000ivfciq,http://www.google.com/base/feeds/snippets/18445827127704822533,0.1629656404183088,0
b000bcgfe2,http://www.google.com/base/feeds/snippets/3306668805908280679,0.4275831222921238,0
b000bcgfe2,http://www.google.com/base/feeds/snippets/4615810080995000742,0.4275831222921238,0
b000h2421o,http://www.google.com/base/feeds/snippets/3192985906364439341,0.2214745723605202,0
b000h2421o,http://www.google.com/base/feeds/snippets/18177463782265275234,0.1862008793309857,0
b00007g3ai,http://www.google.com/base/feeds/snippets/14590739388057248882,0.3630709835160683,0
b00007g3ai,http://www.google.com/base/feeds/snippets/16171315423038143989,0.3630709835160683,0
b00008mnxr,http://www.google.com/base/feeds/snippets/18413075895200367717,0.1809733019452501,0
b0000c120d,http://www.google.com/base/feeds/snippets/18413075895200367717,0.2374293994244193,0
b00020633g,http://www.google.com/base/feeds/snippets/17149948893700452737,0.2476159758019724,0
b000v05f4k,http://www.google.com/base/feeds/snippets/5654238078872944077,0.0861497961632448,0
b000v05f4k,http://www.google.com/base/feeds/snippets/15507274987164673073,0.0834753415738965,0
b0007g9760,http://www.google.com/base/feeds/snippets/13771177133224281760,0.0765780453418676,0
b000hlt5hq,http://www.google.com/base/feeds/snippets/18010943695830266377,0.2545921076029192,0
b0009yx9be,http://www.google.com/base/feeds/snippets/13771177133224281760,0.1415670162502373,0
b00008mnxr,http://www.google.com/base/feeds/snippets/15404585187042606500,0.2018523394707709,0
b0002oqy1i,http://www.google.com/base/feeds/snippets/16942168582476586182,0.4593688422413263,1
b0002oqy1i,http://www.google.com/base/feeds/snippets/16969493842479402672,0.4389697029013404,0
b000gh2pa0,http://www.google.com/base/feeds/snippets/13582930230756997101,0.2866307229289133,0
b0000c6fjm,http://www.google.com/base/feeds/snippets/15800184450191067839,0.1852654727904106,0
b000gh2pa0,http://www.google.com/base/feeds/snippets/9445487736380311288,0.273171825763682,0
b000hed3gm,http://www.google.com/base/feeds/snippets/15075617952954602482,0.3588214068284469,0
b0000959kx,http://www.google.com/base/feeds/snippets/8283450521159112077,0.2393195052237173,0
b000nkfee4,http://www.google.com/base/feeds/snippets/18177463782265275234,0.07589316687281,0
b000nkfee4,http://www.google.com/base/feeds/snippets/3192985906364439341,0.0736146531391962,0
b000h25yr0,http://www.google.com/base/feeds/snippets/18398774476993389905,0.1663730592055151,0
b000h25yr0,http://www.google.com/base/feeds/snippets/13771177133224281760,0.1957206342466053,0
b000v7vz2e,http://www.google.com/base/feeds/snippets/14872602878188858026,0.2224446936378386,0
b000b676fa,http://www.google.com/base/feeds/snippets/4295762370065792405,0.0,0
b000egidpe,http://www.google.com/base/feeds/snippets/4295762370065792405,0.0,0
b000v809mk,http://www.google.com/base/feeds/snippets/17661636837802252450,0.2381032814088646,0
b000v809mk,http://www.google.com/base/feeds/snippets/11843865066277931206,0.2915895315276893,0
b000csralc,http://www.google.com/base/feeds/snippets/7893604833764557727,0.1493249003972385,0
b000v7y5j4,http://www.google.com/base/feeds/snippets/17661636837802252450,0.1896176743993295,0
b000v7y5j4,http://www.google.com/base/feeds/snippets/11843865066277931206,0.2322123765800901,0
b000euhk3g,http://www.google.com/base/feeds/snippets/10688959294324458483,0.2262208966430093,0
b000o3d94m,http://www.google.com/base/feeds/snippets/5515688203820371988,0.3668092033419848,0
b000o3d94m,http://www.google.com/base/feeds/snippets/17926987006913487270,0.2807302765604549,0
b000ffsgho,http://www.google.com/base/feeds/snippets/17926987006913487270,0.3520038930063588,0
b000gcd73y,http://www.google.com/base/feeds/snippets/18445827127704822533,0.225313902999225,0
b00002s6sc,http://www.google.com/base/feeds/snippets/1203903874013146755,0.2723496343923083,0
b00002s6sc,http://www.google.com/base/feeds/snippets/12525003246277129153,0.2723496343923083,0
b000cditbc,http://www.google.com/base/feeds/snippets/18412791404030697965,0.0523600714980787,0
b000fjs8sc,http://www.google.com/base/feeds/snippets/18412791404030697965,0.0514649176089793,0
b0009y6ewu,http://www.google.com/base/feeds/snippets/18412791404030697965,0.0227697602090156,0
b000bo9rt0,http://www.google.com/base/feeds/snippets/18445827127704822533,0.1653543605045002,0
b000fabege,http://www.google.com/base/feeds/snippets/18445827127704822533,0.1405918387901057,0
b000162zq0,http://www.google.com/base/feeds/snippets/18445827127704822533,0.1352402094569347,0
b000h774k0,http://www.google.com/base/feeds/snippets/18445827127704822533,0.1452178770011041,0
b0009yegcu,http://www.google.com/base/feeds/snippets/18445827127704822533,0.1497372657348019,0
b000b6n2o4,http://www.google.com/base/feeds/snippets/18445827127704822533,0.1416450127087401,0
b000edjjhs,http://www.google.com/base/feeds/snippets/18412791404030697965,0.0308313625728105,0
b000epcfz4,http://www.google.com/base/feeds/snippets/18445827127704822533,0.021903105627697,0
b000fb9w3a,http://www.google.com/base/feeds/snippets/18445827127704822533,0.1462006255686883,0
b000gkxmea,http://www.google.com/base/feeds/snippets/18445827127704822533,0.0165534420101806,0
b000ivkrvs,http://www.google.com/base/feeds/snippets/18445827127704822533,0.1721191351767445,0
b000ivkrww,http://www.google.com/base/feeds/snippets/18445827127704822533,0.1731430603252058,0
b00006jo4g,http://www.google.com/base/feeds/snippets/10901373095934236651,0.3299694044763657,0
b00006jo4g,http://www.google.com/base/feeds/snippets/11265957088683077055,0.3299694044763657,0
b00004tj14,http://www.google.com/base/feeds/snippets/18395209041486825295,0.2861381826633124,0
b00002s5ig,http://www.google.com/base/feeds/snippets/10901373095934236651,0.4061002579359792,0
b00002s5ig,http://www.google.com/base/feeds/snippets/11265957088683077055,0.4061002579359792,0
b000exq2cs,http://www.google.com/base/feeds/snippets/18387170188665857199,0.2623801510944054,0
b000exw510,http://www.google.com/base/feeds/snippets/18387170188665857199,0.1797383329742562,0
b0001ym04e,http://www.google.com/base/feeds/snippets/17199484078910375888,0.1594068593089957,0
b000afkxso,http://www.google.com/base/feeds/snippets/16880957175645692718,0.0840372146307254,0
b000o39tgo,http://www.google.com/base/feeds/snippets/16880028183560827373,0.2905574154126405,0
b000cc09uw,http://www.google.com/base/feeds/snippets/1611810981921795487,0.1185094795618125,0
b0007yepy6,http://www.google.com/base/feeds/snippets/10066664236286478958,0.1707534576681779,0
b000i7zabo,http://www.google.com/base/feeds/snippets/16964964575879653222,0.0936184633276607,0
b0007r7e7i,http://www.google.com/base/feeds/snippets/13962528990635632990,0.1394331901857624,0
b0001ym04e,http://www.google.com/base/feeds/snippets/12776057589362570320,0.0831940213845927,0
b000cditbc,http://www.google.com/base/feeds/snippets/1611810981921795487,0.1075527630026849,0
b000hcxklc,http://www.google.com/base/feeds/snippets/18416188802563653999,0.0809793696004013,0
b0007yepyg,http://www.google.com/base/feeds/snippets/10066664236286478958,0.1046284814123829,0
b000afkxso,http://www.google.com/base/feeds/snippets/15389880066298029811,0.080185350415928,0
b000bd1ad2,http://www.google.com/base/feeds/snippets/15389880066298029811,0.0981341407649988,0
b000nkj29c,http://www.google.com/base/feeds/snippets/16573354058682977088,0.0771575285332547,0
b000t53788,http://www.google.com/base/feeds/snippets/18400264612493053038,0.0719958126323058,0
b000nkj29c,http://www.google.com/base/feeds/snippets/4699273716641936158,0.0718926382294548,0
b000t53788,http://www.google.com/base/feeds/snippets/15988714852413665745,0.0887984749432678,0
b0006aaoiw,http://www.google.com/base/feeds/snippets/13962528990635632990,0.1352039893591984,0
b000hlt5hq,http://www.google.com/base/feeds/snippets/17221922176779319047,0.0479572519530105,0
b000bd1ad2,http://www.google.com/base/feeds/snippets/16880957175645692718,0.0646095621733968,0
